Name,Link to the dish,Ingredients,Making Steps,Ingredients_without_quantity
돼지불고기,http://www.lampcook.com/food/food_fusion_view.php?idx_no=131,"고추장(2큰술), 고춧가루(2큰술), 간장(1/2큰술), 미림(25g), 다진파(약간), 다진마늘(약간), 설탕(1/2큰술), 물엿(1작은술), 깨소금(약간), 참기름(약간), 후춧가루(약간)",1. 돼지고기를 불고기감으로 얇게 썬 다음 먹기 좋도록 썬다. 2. 손질한 돼지고기를 30분 정도 망에 담아 미림으로 냄새를 뺀다. 3. 분량대로 양념을 섞어 기본 양념장을 만들어준다. 4. 일단 양념장을 조금씩 나누어 고기 앞 뒤로 골고루 묻힌 다음 조물조물 무친다. 5. 팬을 달군 다음 식용유를 두른다. 팬에 어느정도 달구어 지면 고기를 맛있게 볶는다.,"고추장, 고춧가루, 간장, 미림, 다진파, 다진마늘, 설탕, 물엿, 깨소금, 참기름, 후춧가루"
육회,http://www.lampcook.com/food/food_fusion_view.php?idx_no=407,"오이(1/2개), 상추(4장), 계란노른자(1개), 간장(2와1/2작은술), 참기름(1작은술), 깨소금(1작은술), 후춧가루(1/2작은술), 설탕(1과1/2작은술)","1. 냉동 쇠고기(우둔살)를 얇게 채썬다. 2. 양념 재료를 섞어 양념을 만들고, 그릇에 썰어놓은 쇠고기를 담고 양념을 뿌려 잘 버무린다. 3. 접시에 상추를 깔고 양념한 쇠고기를 동그랗게 모양내어 담은 뒤 윗부분에 엄지손가락으로 오목하게 홈을 만든다. 4. 홈에 날계란 노른자를 얹는다. 노른자 둘레에는 잣가루를 뿌리고 노른자 윗부분을 잣으로 장식한다. 5. 배와 오이를 길이 5cm, 폭 4mm로 채썰어 양 끝을 가지런히 모아 칼로 정리한다. 6. 배와 오이로 주변을 장식하여 마무리한다.","오이, 상추, 계란노른자, 간장, 참기름, 깨소금, 후춧가루, 설탕"
고등어무조림,http://www.lampcook.com/food/food_fusion_view.php?idx_no=382,"대파(1/2뿌리), 간장(2큰술), 고추장(1큰술), 고춧가루(1큰술), 설탕(1큰술), 청주(1큰술), 다진파(3큰술), 다진마늘(2큰술), 생강즙(1큰술), 후춧가루(1/4작은술), 실고추(약간), 물(2/3컵)","1. 고등어는 머리, 꼬리를 떼어내고 3cm 크기로 어슷썰어 내장을 뺀다. 2. 무는 2cm 두께로 썰어 큰 것은 4등분, 작은 것은 2등분하여 끓는 물에 데쳐낸다. 3. 파는 3cm 길이로 어슷썬다. 4. 냄비에 고등어와 무를 분량의 양념 재료로 만든 양념장의 2/3를 얹어 뚜껑을 덮고 조린다. 5. 끓어 오르면 은근한 불에서 양념장을 숟가락으로 끼얹어 주며 조리다가 나머지 양념장을 끼얹어 센불에서 조린다. 6. 고등어와 무를 그릇에 담고 파를 곁들인다.","대파, 간장, 고추장, 고춧가루, 설탕, 청주, 다진파, 다진마늘, 생강즙, 후춧가루, 실고추, 물"
두부알찜,http://www.lampcook.com/food/food_fusion_view.php?idx_no=256,"모시조개(70g), 새우(5마리), 표고버섯(1개), 다시물(1과1/2컵), 은행(약간), 조미술(약간), 소금(약간), 간장(약간)","1. 두부는 멍울이 지지 않도록 체에 내려 소금 약간과 조미술을 뿌린다. 2. 유리볼에 계란과 다시물을 섞고 소금, 조미술, 간장으로 간을 한 후 고운 체에 걸러 알끈 등을 제거한다. 3. 생표고버섯은 기둥을 채썰고 모시조개는 소금물에 담가 해감 시킨 후 살짝 데치고 새우는 내장을 제거한 후 삶아 껍질을 벗긴다. 은행도 끓는물에 데쳐 껍질을 벗긴다. 4. ②에 체에 내린 두부를 넣어 서로 잘 섞이도록 저어준다. 5. 찜그릇에 속재료를 넣고 계란물을 부어 은박지로 뚜껑을 만들어 덮고 김 오른 찜통에 13분 정도 쪄 부드럽게 먹는다.","모시조개, 새우, 표고버섯, 다시물, 은행, 조미술, 소금, 간장"
간장,http://www.lampcook.com/food/food_fusion_view.php?idx_no=98,"마른고추(5개), 숯(2덩이)","1. 벌레 먹었거나 썩은 것이 없이 잘 여문 메주콩을 준비해 물에 담가 충분히 불리고 김이 오른 찜통에 콩을 넣고 3∼4시간 동안 손으로 비벼보아 쉽게 뭉그러지는 정도가 될 때까지 찐다. 2. ①이 식기 전에 절구에 찧거나 믹서에 넣고 굵게 갈아 벽돌 모양으로 만들어 실온에서 3일 정도 말려서 메주 겉면의 수분을 없앤다. 3. 겉면이 완전히 굳으면 상자에 짚을 깔고 메주가 서로 붙지 않게 담고, 짚으로 잘 덮어서 따뜻한 실온에서 2주 정도 둔다. 메주에 곰팡이가 피면 짚을 열십자로 묶어서 햇빛에 쬐어 바싹 말린다. 4. 분량의 물에 소금을 풀어 하루 정도 두어 이물질을 가라앉힌 다음 고운 체에 다시 걸러둔다. 소금물의 농도는 18도 정도로 계란을 넣었을 때 2/3 정도 떠오르면 된다. 5. 항아리는 끓는 물을 부어 깨끗이 소독하여 씻어내고 말린 메주를 차곡차곡 쌓은 후 ④의 소금물을 붓는다. 6. 물 위로 메주가 1cm 정도 떠오르면 메주의 겉면에 소금을 한줌씩 뿌린 다음 숯, 고추를 띄우고 뚜껑을 꼭 닫아 3일간 두었다가 열어 햇볕을 쬔다.","마른고추, 숯"
애호박 구이,http://www.lampcook.com/food/food_fusion_view.php?idx_no=10,"간장(2T), 맛술(2T), 올리브유(1T), 다진마늘(0.5T), 식초(0.5T), 청양고추(1개), 대파(1/2대), 참기름(약간), 통깨(약간)","1. 청양고추와 대파를 다진다. 2. 그릇에 간장, 맛술, 올리브유, 다진마늘과 식초, 참기름을 넣고 다진 청양고추와 다진 파를 넣어 잘 섞어준다. 참기름과 통깨는 적당히 첨가한다. 3. 애호박은 0.5CM 정도의 두께로 썰어준다. 4. 달궈진 팬에 기름을 두르고 썰어둔 애호박을 올려 구워준다. 5. 구워진 애호박을 접시에 둘러 담고 가운데 어린잎채소를 올려 양념장을 뿌려준다.","간장, 맛술, 올리브유, 다진마늘, 식초, 청양고추, 대파, 참기름, 통깨"
굴깍두기,http://www.lampcook.com/food/food_fusion_view.php?idx_no=471,"미나리(1/2단), 실파(1/2단), 갓(1단), 소금(조금), 고춧가루(1컵), 마늘(5쪽), 새우젓(1/2컵), 소금(1큰술), 설탕(1큰술)","1. 무는 깨끗이 씻어 물기를 닦고 1.5cm 두께로 토막내어 가로 세로 1.5cm크기로 고르게 깍뚝썬다. 2. 실파, 미나리, 갓은 다듬어 씻어 3~4cm 길이로 똑같이 맞추어 썬다. 3. 굴은 삼삼한 소금물에 담가 살살 흔들어 씻어 소쿠리에 건져 물기를 뺀다. 4. 새우젓은 잡티를 골라 새우젓 건더기만 건져내어 도마 위에 놓고 곱게 다져 놓는다. 5. 깍뚝썬 무는 우묵한 그릇에 담고 분량의 고춧가루를 넣어 고루 섞어 빨갛게 물들인다. 6. 깍두기에 고춧가루물이 골고루 들었을 때 소금을 고루 넣고 간이 배도록 살짝 버무린다.","미나리, 실파, 갓, 소금, 고춧가루, 마늘, 새우젓, 소금, 설탕"
찬밥전,http://www.lampcook.com/food/food_fusion_view.php?idx_no=292,"실파(약간), 청고추(1개), 계란(1개), 밀가루(약간), 식용유(약간), 소금(약간), 후춧가루(약간)","1. 양파, 당근은 곱게 다지고 청, 홍고추는 씨를 제거한 후 곱게 다지고 실파는 송송 썬다. 2. 참치는 체에 밭쳐 기름을 제거한 후 곱게 으깨어 놓는다. 3. 유리볼에 찬밥과 다진 양파, 당근, 청, 홍고추, 실파와 분량의 계란물, 밀가루, 소금, 후춧가루를 넣어 재료들이 잘 섞이도록 반죽을 한다. 4. 후라이팬에 기름을 두르고 뜨거워지면 ③을 한 수저씩 떠 놓는다. 5. ④를 둥글게 모양을 만들어 앞 뒤로 노릇하게 지진다.","실파, 청고추, 계란, 밀가루, 식용유, 소금, 후춧가루"
두부조개탕,http://www.lampcook.com/food/food_fusion_view.php?idx_no=519,"콩나물(50g), 홍고추(1개), 실파(3뿌리), 밀가루(1큰술), 계란(1개), 마늘(1큰술), 소금(약간), 후춧가루(약간)","1. 모시조개는 소금물로 해감시킨 후 물을 붓고 끓이다가 모시는 건져내고 국물은 걸러 놓는다. 2. 콩나물은 다듬어 씻고 두부는 큼직하게 썰며, 붉은 고추는 어슷썰어 씨를 털고 실파는 4cm 길이로 썰어 놓는다. 3. 북어포는 물에 씻어 물기를 짠 뒤 소금과 후춧가루로 양념한 뒤 밀가루를 묻혀 계란을 푼 물에 섞는다. 4. 조개 삶아낸 국물에 다진 마늘을 넣고 끓이다가 손질한 콩나물을 넣는다. 5. 한소끔 끓으면 모시조개 두부, 붉은 고추, 실파를 넣고 계란물에 섞어 놓은 북어를 넣어 조금 더 끓이다가 소금, 후춧가루로 간을 한다.","콩나물, 홍고추, 실파, 밀가루, 계란, 마늘, 소금, 후춧가루"
약과,http://www.lampcook.com/food/food_fusion_view.php?idx_no=277,"참기름(2큰술), 소금(약간), 조청(약간), 생강즙(1큰술), 청주(1큰술), 설탕(1/2컵), 검은깨(약간), 물(1/2컵)","1. 밀가루에 소금, 참기름을 넣어 고루 비벼 체에 내린다. 2. ①의 밀가루에 분량의 조청, 생강즙, 청주를 넣어서 반죽을 질지 않게 한다. 3. 반죽을 밀대로 0.5cm 정도로 밀고 원형 틀로 찍어 모양을 잡는다. 4. 분량의 물과 설탕을 냄비에 넣고 반으로 줄 때까지  졸여 집청시럽을 만든다. 5. 130~140℃의 기름에서 천천히 색이 나도록 튀긴다. 6. 약과가 튀겨지면 집청시럽에 담갔다가 건진다.","참기름, 소금, 조청, 생강즙, 청주, 설탕, 검은깨, 물"
찰밥주먹밥,http://www.lampcook.com/food/food_fusion_view.php?idx_no=345,"팥삶은물(2컵), 밤(4톨), 대추(4알), 소금(1작은술)","1. 팥에 물을 부어 한소끔 끓으면 물을 버리고, 다시 물을 부어 팥을 삶은 후, 삶은 팥과 팥 삶은 물을 따로 둔다. 2. 밤과 대추는 잘게 썬다. 3. 불려 놓은 찹쌀과 멥쌀, 삶은 팥, 밤, 대추, 소금, 팥 삶은 물을 한꺼번에 넣고 찜통에서 찐다. 4. ③의 쪄낸 찰밥을 랩에 적당량 넣고 동그랗게 만다.","팥삶은물, 밤, 대추, 소금"
낙지불고기,http://www.lampcook.com/food/food_fusion_view.php?idx_no=112,"당근(1/4개), 양파(1/2개), 홍고추(1개), 콩나물(50g), 애호박(1/3개), 팽이버섯(약간), 쑥갓(약간), 간장(2큰술), 설탕(1큰술), 다진파(약간), 다진마늘(약간), 고춧가루(2큰술), 고추장(1큰술), 생강즙(약간), 깨소금(약간), 후춧가루(약간), 육수(1컵)","1. 쇠고기는 불고기감으로 준비한다. 2. 낙지는 반으로 갈라 내장을 빼고 먹물주머니를 제거한다. 굵은 소금을 뿌리고 손으로 박박 문질러 씻는다. 거품이 일지 않고 꼬들꼬들해지면 찬물에 헹군다. 3. 대파, 호박은 송송 썰어 준비한다. 4. 당근은 납작하게 썰고 홍고추는 꼭지를 떼고 씨를 털어낸 후 어슷썬다. 5. 양파는 반을 자른 후 굵게 채썰고 미나리는 적당한 길이로 썰어둔다. 6. 준비한 고기양념 재료를 섞어 간장 2큰술, 설탕 1큰술, 다진 파 1큰술, 다진 마늘 1/2큰술, 조미술 1/2큰술, 참기름 1/2큰술, 깨소금 1/2큰술, 후춧가루 약간으로 양념장을 만들어 쇠고기를 양념한다.","당근, 양파, 홍고추, 콩나물, 애호박, 팽이버섯, 쑥갓, 간장, 설탕, 다진파, 다진마늘, 고춧가루, 고추장, 생강즙, 깨소금, 후춧가루, 육수"
두릅된장무침,http://www.lampcook.com/food/food_fusion_view.php?idx_no=270,"다진파(2큰술), 다진마늘(1큰술), 깨소금(1큰술), 참기름(1큰술), 소금(약간), 설탕(약간)","1. 두릅은 연한 것으로 겉껍질을 벗겨 내고 깨끗이 손질하여 끓는 소금물에 데쳐 낸 다음 찬물에 헹구어 꼭 짜 놓는다. 2. 파와 마늘은 곱게 다져 놓는다. 3. 된장에 다진 파, 마늘, 참기름, 깨소금 등을 넣어 양념장을 만든다. 4. 큰 볼에 데쳐낸 두릅과 양념장을 조물조물 무쳐낸다.","다진파, 다진마늘, 깨소금, 참기름, 소금, 설탕"
김치동그랑땡,http://www.lampcook.com/food/food_fusion_view.php?idx_no=353,"당근(1/4개), 피망(1/2개), 계란(1개), 밀가루(5큰술), 참빛고운포도씨유(약간), 다진마늘(약간), 소금(약간), 후춧가루(약간)","1. 김치는 곱게 다진다. 2. 감자는 삶아서 체에 내리고 두부는 물기를 짠 뒤 으깬다. 3. 당근,피망은 다진다. 4. 준비된 재료에 밀가루, 계란, 다진마늘, 소금, 후춧가루를 섞는다. 5. 프라이팬에 식용유를 두르고 반죽을 한 숟가락씩 떠서 노릇하게 지진다.","당근, 피망, 계란, 밀가루, 참빛고운포도씨유, 다진마늘, 소금, 후춧가루"
잔멸치된장볶음,http://www.lampcook.com/food/food_fusion_view.php?idx_no=289,"식용유(1큰술), 상추(2장), 다진마늘(1/2작은술), 맛술(1/2큰술), 간장(1작은술), 설탕(2큰술), 깨소금(약간)","1. 중간 크기의 잔멸치를 준비해 채에 담아 흔들어 부스러기와 티를 없앤다. 2. 분량의 된장에 맛술을 섞어 고운 체에 밭쳐 거른다. 3. 프라이팬에 기름을 두르고 뜨거워지면 ①의 멸치를 넣고 약한 불에서 나무젓가락이나 주걱으로 가볍게 볶는다. 4. ③에 분량의 간장, 설탕, 다진 마늘과 준비한 된장을 넣고 고루 양념이 섞이도록 저어가며 바삭하게 볶은 다음 깨소금을 뿌린다. 5. 상추를 깨끗이 씻어 그 위에 밥을 놓고 볶은 멸치를 올린다.","식용유, 상추, 다진마늘, 맛술, 간장, 설탕, 깨소금"
마늘장아찌,http://www.lampcook.com/food/food_fusion_view.php?idx_no=493,"물(15컵), 소금(1/2컵), 식초(5컵)",1. 마늘은 단단하고 고른것으로 구입하여 물에 충분히 불렸다가 속 껍질까지 벗겨 물기를 완전히 닦아낸다. 2. 마늘을 그릇에 담고 물 10컵에 소금 1컵을 섞은 소금물을 부어 1주일 정도 숙성시킨다. 3. 분량의 장아찌간장을 팔팔 끓여 식힌 후 삭힌 마늘에 붓고 1주일 정도 놓아둔다. 4. 마늘이 잘 삭았으면 장물만 따라내어 팔팔 끓인 다음 식혀서 다시 마늘에 붓는다.,"물, 소금, 식초"
붉은갓동치미,http://www.lampcook.com/food/food_fusion_view.php?idx_no=91,"굵은소금(약간), 삭힌고추(3개), 물(2.5L), 고운소금(30g), 배(1/2개), 양파(50g), 마늘(20g), 생강(10g)","1. 무는 1cm x 3cm 정도로 썰어 굵은 소금에 1시간정도 절인다. 썰고 남은 자투리는 버리지 않는다. 2. 붉은 갓은 무와 같은 길이로 썰어 씻어둔다. 3. 절인 무는 씻은 다음 물기를 빼 놓는다. 4. 물 2.5리터를 미리 준비한다. 5. 배 1/4개, 양파, 마늘, 생강, 자투리 무를 물 약간과 함께 넣고 믹서에 곱게 간다. 6. 체에 고운 보자기를 놓고 ②를 놓고 물로 거른다.","굵은소금, 삭힌고추, 물, 고운소금, 배, 양파, 마늘, 생강"
버섯두부찌개,http://www.lampcook.com/food/food_fusion_view.php?idx_no=301,"김치(100g), 양파(1/2개), 청고추(1개), 대파(1/2뿌리), 물(1/4컵), 고춧가루(1큰술), 간장(1큰술), 다진양파(1/4개), 다진파(1큰술), 다진마늘(1/2큰술), 깨소금(1큰술), 후춧가루(약간), 참기름(약간)","1. 두부는 모양이 으깨지지 않도록 씻어 도톰하고 납작하게 썰어 준비하고 잘 익은 김치는 속을 털어내고 송송 썰어 준비한다. 2. 느타리버섯은 적당한 굵기로 잘라놓고 생표고 팽이버섯도 먹기 좋게 준비한다. 3. 돼지고기는 잘게 썰고 양파는 채썰어 준비한다. 4. 청고추, 대파는 어슷하게 썰어놓고 마늘, 생강은 다진다. 5. 냄비에 참기름을 두르고 돼지고기, 김치, 양파를 달달 볶다가 물을 넣어 한소끔 끓인다. 6. 고춧가루 1큰술, 국간장 1큰술, 다진 양파, 다진 마늘, 깨소금, 어슷썬 청고추를 섞어 양념장을 만든다.","김치, 양파, 청고추, 대파, 물, 고춧가루, 간장, 다진양파, 다진파, 다진마늘, 깨소금, 후춧가루, 참기름"
갈치구이,http://www.lampcook.com/food/food_fusion_view.php?idx_no=108,"밀가루(2큰술), 소금(1작은술), 후춧가루(1작은술), 레몬(1개)","1. 갈치를 손질한 후, 5cm정도의 크기로 잘라 놓는다. 2. 준비한 갈치에 소금과 후춧가루를 뿌려 밀가루를 묻혀 굽는다. 3. 접시에 구운 갈치를 놓고 레몬 한 조작을 곁들여 내면 좋다.","밀가루, 소금, 후춧가루, 레몬"
돼지고기김치찌개,http://www.lampcook.com/food/food_fusion_view.php?idx_no=57,"청정원국선생(500ml), 표고버섯(3개), 대파(1대), 청고추(1개), 식용유(약간), 후춧가루(약간), 맛술(3큰술)","1. 배추김치는 먹기 좋은 크기로 자르고 고추와 대파는 어슷썰며, 표고버섯은 길이대로 썰어 준비한다. 2. 맛술과 후춧가루로 밑간한 고기는 기름 두른 냄비에 볶아준다. 3. 고기 표면이 익었으면 준비한 배추김치와 표고버섯, 청정원 국선생 육수를 500ml 부어 끓여준다. 4. 김치가 익었으면 고추와 대파로 마무리한다.","청정원국선생, 표고버섯, 대파, 청고추, 식용유, 후춧가루, 맛술"
오징어채볶음,http://www.lampcook.com/food/food_fusion_view.php?idx_no=217,"식용유(2큰술), 술(1큰술), 물엿(1작은술), 참기름(1작은술)",1. 오징어채는 4cm 로 잘라 잔손질을 한다. 2. 팬에 분량의 양념을 넣어 끓인다. 거품이 날때까지 팔팔 끓인다. 3. 조림장이 끓으면 불을 줄인 후 오징어를 넣고 뭉치지 않게 고루 섞는다. 4. 참기름을 두른 후 접시에 담아낸다.,"식용유, 술, 물엿, 참기름"
곱창전골,http://www.lampcook.com/food/food_fusion_view.php?idx_no=392,"대파(1뿌리), 물(6컵), 당근(⅓개), 양배추(100g), 양파(1개), 표고버섯(4장), 우동면(100g), 밀가루(약간), 마늘(2쪽), 생강(1톨), 소금(약간), 후추(약간), 고춧가루(1큰술), 고추장(1큰술), 간장(1큰술), 다진파(2큰술)","1. 곱창 겉에 붙어 있는 기름을 떼어 낸 뒤 굵은 소금으로 세게 주무른 뒤 속을 훑어 내리며 물로 씻는다. 2. 양은 굵은 소금과 밀가루로 문질러 씻은 뒤 끓는 물에 넣었다 꺼내어 검은 껍질과 안쪽의 얇은 막을 벗겨 낸다. 3. 대파는 10cm 길이로 썰고 생강은 껍질을 벗긴 후 얇게 저민다. 냄비에 물을 넣고 양과 곱창을 끓이다가, 곱창과 양을 건져놓고 육수는 식혀 기름기를 걷어낸다. 4. 당근, 양배추, 양파는 채썬다. 표고버섯은 미지근한 물에 불린 뒤 기둥을 떼어내고 채썬다. 5. 미나리는 다듬어 4cm 길이로 썬다. 6. 곱창과 양은 한 입 크기로 썰어 놓는다. 분량의 양념을 섞어 양념장을 만든다. 함께 버무려 전골냄비 가운데에 담고 썰어 놓은 야채를 돌려 담는다.","대파, 물, 당근, 양배추, 양파, 표고버섯, 우동면, 밀가루, 마늘, 생강, 소금, 후추, 고춧가루, 고추장, 간장, 다진파"
